# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-11-01 18:25:10 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04170500 HURON RIVER NEAR NEW HUDSON, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04170500
#            TS   parameter     statistic     Description
#         71272       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd,site_no,datetime,71272_00060_00003,71272_00060_00003_cd
USGS,04170500,2003-06-21,156,A
USGS,04170500,2003-06-22,140,A
USGS,04170500,2003-06-23,124,A
USGS,04170500,2003-06-24,110,A
USGS,04170500,2003-06-25,96.6,A
USGS,04170500,2003-06-26,85.5,A
USGS,04170500,2003-06-27,78.4,A
USGS,04170500,2003-06-28,72.6,A
USGS,04170500,2003-06-29,69.9,A
USGS,04170500,2003-06-30,62.5,A
USGS,04170500,2003-07-01,59.3,A
USGS,04170500,2003-07-02,55.4,A
USGS,04170500,2003-07-03,48.7,A
USGS,04170500,2003-07-04,45.0,A:e
USGS,04170500,2003-07-05,42.0,A:e
USGS,04170500,2003-07-06,39.0,A:e
USGS,04170500,2003-07-07,38.0,A:e
USGS,04170500,2003-07-08,35.0,A
USGS,04170500,2003-07-09,40.1,A
USGS,04170500,2003-07-10,37.5,A
USGS,04170500,2003-07-11,36.2,A
USGS,04170500,2003-07-12,34.2,A
USGS,04170500,2003-07-13,32.1,A
USGS,04170500,2003-07-14,29.4,A
USGS,04170500,2003-07-15,26.9,A
USGS,04170500,2003-07-16,26.4,A
USGS,04170500,2003-07-17,24.2,A
USGS,04170500,2003-07-18,25.2,A
USGS,04170500,2003-07-19,21.8,A
USGS,04170500,2003-07-20,20.4,A
USGS,04170500,2003-07-21,23.0,A:e
USGS,04170500,2003-07-22,35.0,A:e
USGS,04170500,2003-07-23,30.1,A
USGS,04170500,2003-07-24,24.6,A
USGS,04170500,2003-07-25,22.6,A
USGS,04170500,2003-07-26,22.4,A
USGS,04170500,2003-07-27,25.3,A
USGS,04170500,2003-07-28,26.8,A
USGS,04170500,2003-07-29,25.5,A
USGS,04170500,2003-07-30,25.8,A
USGS,04170500,2003-07-31,25.7,A
USGS,04170500,2003-08-01,26.1,A
USGS,04170500,2003-08-02,28.8,A
USGS,04170500,2003-08-03,29.1,A
USGS,04170500,2003-08-04,31.1,A
USGS,04170500,2003-08-05,30.9,A
USGS,04170500,2003-08-06,30.1,A
USGS,04170500,2003-08-07,28.2,A
USGS,04170500,2003-08-08,28.2,A
USGS,04170500,2003-08-09,25.8,A
USGS,04170500,2003-08-10,23.4,A
USGS,04170500,2003-08-11,23.6,A
USGS,04170500,2003-08-12,23.5,A
USGS,04170500,2003-08-13,23.7,A
USGS,04170500,2003-08-14,24.0,A
USGS,04170500,2003-08-15,26.9,A
USGS,04170500,2003-08-16,33.1,A
USGS,04170500,2003-08-17,35.1,A
USGS,04170500,2003-08-18,31.6,A
USGS,04170500,2003-08-19,30.5,A
USGS,04170500,2003-08-20,29.2,A
USGS,04170500,2003-08-21,27.9,A
USGS,04170500,2003-08-22,36.9,A
USGS,04170500,2003-08-23,32.1,A
USGS,04170500,2003-08-24,25.8,A
USGS,04170500,2003-08-25,23.8,A
USGS,04170500,2003-08-26,32.1,A
USGS,04170500,2003-08-27,34.2,A
USGS,04170500,2003-08-28,29.7,A
USGS,04170500,2003-08-29,27.0,A
USGS,04170500,2003-08-30,25.3,A
USGS,04170500,2003-08-31,22.9,A
USGS,04170500,2003-09-01,28.2,A
USGS,04170500,2003-09-02,29.2,A
USGS,04170500,2003-09-03,27.3,A
USGS,04170500,2003-09-04,26.5,A
USGS,04170500,2003-09-05,23.7,A
USGS,04170500,2003-09-06,22.1,A
USGS,04170500,2003-09-07,22.1,A
USGS,04170500,2003-09-08,23.4,A
USGS,04170500,2003-09-09,22.6,A
USGS,04170500,2003-09-10,22.7,A
USGS,04170500,2003-09-11,22.2,A
USGS,04170500,2003-09-12,22.1,A
USGS,04170500,2003-09-13,21.5,A
USGS,04170500,2003-09-14,21.1,A
USGS,04170500,2003-09-15,23.1,A
USGS,04170500,2003-09-16,23.2,A
USGS,04170500,2003-09-17,24.0,A
USGS,04170500,2003-09-18,25.3,A
USGS,04170500,2003-09-19,24.0,A
USGS,04170500,2003-09-20,24.5,A
USGS,04170500,2003-09-21,25.4,A
USGS,04170500,2003-09-22,38.0,A
USGS,04170500,2003-09-23,47.2,A
USGS,04170500,2003-09-24,50.8,A
USGS,04170500,2003-09-25,62.1,A
USGS,04170500,2003-09-26,59.9,A
USGS,04170500,2003-09-27,59.6,A
USGS,04170500,2003-09-28,55.3,A
USGS,04170500,2003-09-29,48.7,A
USGS,04170500,2003-09-30,44.1,A
USGS,04170500,2003-10-01,40.6,A
USGS,04170500,2003-10-02,38.4,A
USGS,04170500,2003-10-03,36.0,A
USGS,04170500,2003-10-04,42.5,A
USGS,04170500,2003-10-05,41.1,A
USGS,04170500,2003-10-06,40.1,A
USGS,04170500,2003-10-07,38.7,A
USGS,04170500,2003-10-08,40.1,A
USGS,04170500,2003-10-09,41.1,A
USGS,04170500,2003-10-10,40.6,A
USGS,04170500,2003-10-11,38.8,A
USGS,04170500,2003-10-12,36.2,A
USGS,04170500,2003-10-13,36.4,A
USGS,04170500,2003-10-14,46.8,A
USGS,04170500,2003-10-15,63.8,A
USGS,04170500,2003-10-16,71.1,A
USGS,04170500,2003-10-17,70.8,A
USGS,04170500,2003-10-18,65.4,A
USGS,04170500,2003-10-19,63.0,A
USGS,04170500,2003-10-20,58.4,A
USGS,04170500,2003-10-21,61.1,A
USGS,04170500,2003-10-22,63.9,A
USGS,04170500,2003-10-23,62.9,A
USGS,04170500,2003-10-24,61.8,A
USGS,04170500,2003-10-25,69.8,A
USGS,04170500,2003-10-26,77.1,A
USGS,04170500,2003-10-27,80.1,A
USGS,04170500,2003-10-28,78.4,A
USGS,04170500,2003-10-29,79.0,A
USGS,04170500,2003-10-30,78.4,A
USGS,04170500,2003-10-31,157,A
USGS,04170500,2003-11-01,149,A
USGS,04170500,2003-11-02,125,A
USGS,04170500,2003-11-03,195,A
USGS,04170500,2003-11-04,185,A
USGS,04170500,2003-11-05,202,A
USGS,04170500,2003-11-06,180,A
USGS,04170500,2003-11-07,192,A
USGS,04170500,2003-11-08,173,A
USGS,04170500,2003-11-09,129,A
USGS,04170500,2003-11-10,176,A
USGS,04170500,2003-11-11,186,A
USGS,04170500,2003-11-12,139,A
USGS,04170500,2003-11-13,103,A
USGS,04170500,2003-11-14,167,A
USGS,04170500,2003-11-15,168,A
USGS,04170500,2003-11-16,131,A
USGS,04170500,2003-11-17,171,A
USGS,04170500,2003-11-18,169,A
USGS,04170500,2003-11-19,166,A
USGS,04170500,2003-11-20,174,A
USGS,04170500,2003-11-21,178,A
USGS,04170500,2003-11-22,149,A
USGS,04170500,2003-11-23,126,A
USGS,04170500,2003-11-24,126,A
USGS,04170500,2003-11-25,154,A
USGS,04170500,2003-11-26,154,A
USGS,04170500,2003-11-27,139,A
USGS,04170500,2003-11-28,137,A
USGS,04170500,2003-11-29,142,A
USGS,04170500,2003-11-30,147,A
USGS,04170500,2003-12-01,165,A
USGS,04170500,2003-12-02,161,A
USGS,04170500,2003-12-03,146,A
USGS,04170500,2003-12-04,137,A
USGS,04170500,2003-12-05,131,A
USGS,04170500,2003-12-06,124,A
USGS,04170500,2003-12-07,121,A
USGS,04170500,2003-12-08,119,A
USGS,04170500,2003-12-09,117,A
USGS,04170500,2003-12-10,123,A
USGS,04170500,2003-12-11,132,A
USGS,04170500,2003-12-12,133,A
USGS,04170500,2003-12-13,127,A
USGS,04170500,2003-12-14,123,A
USGS,04170500,2003-12-15,114,A
USGS,04170500,2003-12-16,109,A
USGS,04170500,2003-12-17,110,A
USGS,04170500,2003-12-18,108,A
USGS,04170500,2003-12-19,104,A
USGS,04170500,2003-12-20,98.5,A
USGS,04170500,2003-12-21,95.3,A
USGS,04170500,2003-12-22,93.0,A
USGS,04170500,2003-12-23,102,A
USGS,04170500,2003-12-24,111,A
USGS,04170500,2003-12-25,115,A
USGS,04170500,2003-12-26,113,A
USGS,04170500,2003-12-27,109,A
USGS,04170500,2003-12-28,105,A
USGS,04170500,2003-12-29,113,A
USGS,04170500,2003-12-30,130,A
USGS,04170500,2003-12-31,138,A
USGS,04170500,2004-01-01,137,A
USGS,04170500,2004-01-02,136,A
USGS,04170500,2004-01-03,133,A
USGS,04170500,2004-01-04,134,A
USGS,04170500,2004-01-05,131,A
USGS,04170500,2004-01-06,121,A
USGS,04170500,2004-01-07,116,A
USGS,04170500,2004-01-08,113,A
USGS,04170500,2004-01-09,110,A
USGS,04170500,2004-01-10,106,A
USGS,04170500,2004-01-11,102,A
USGS,04170500,2004-01-12,99.4,A
USGS,04170500,2004-01-13,97.4,A
USGS,04170500,2004-01-14,99.0,A
USGS,04170500,2004-01-15,99.5,A
USGS,04170500,2004-01-16,99.8,A
USGS,04170500,2004-01-17,99.3,A
USGS,04170500,2004-01-18,97.4,A
USGS,04170500,2004-01-19,95.3,A
USGS,04170500,2004-01-20,90.5,A
USGS,04170500,2004-01-21,88.5,A
USGS,04170500,2004-01-22,87.7,A
USGS,04170500,2004-01-23,85.7,A
USGS,04170500,2004-01-24,85.5,A
USGS,04170500,2004-01-25,83.3,A
USGS,04170500,2004-01-26,82.8,A
USGS,04170500,2004-01-27,83.1,A
USGS,04170500,2004-01-28,83.2,A
USGS,04170500,2004-01-29,81.1,A
USGS,04170500,2004-01-30,82.0,A
USGS,04170500,2004-01-31,79.4,A
USGS,04170500,2004-02-01,77.8,A
USGS,04170500,2004-02-02,77.2,A
USGS,04170500,2004-02-03,76.2,A
USGS,04170500,2004-02-04,76.2,A
USGS,04170500,2004-02-05,76.2,A
USGS,04170500,2004-02-06,78.4,A
USGS,04170500,2004-02-07,79.4,A
USGS,04170500,2004-02-08,78.2,A
USGS,04170500,2004-02-09,77.8,A
USGS,04170500,2004-02-10,77.8,A
USGS,04170500,2004-02-11,76.6,A
USGS,04170500,2004-02-12,76.3,A
USGS,04170500,2004-02-13,76.7,A
USGS,04170500,2004-02-14,74.8,A
USGS,04170500,2004-02-15,73.0,A
USGS,04170500,2004-02-16,70.8,A
USGS,04170500,2004-02-17,69.7,A
USGS,04170500,2004-02-18,68.2,A
USGS,04170500,2004-02-19,69.5,A
USGS,04170500,2004-02-20,72.7,A
USGS,04170500,2004-02-21,81.0,A
USGS,04170500,2004-02-22,85.5,A
USGS,04170500,2004-02-23,87.5,A
USGS,04170500,2004-02-24,89.2,A
USGS,04170500,2004-02-25,87.4,A
USGS,04170500,2004-02-26,86.3,A
USGS,04170500,2004-02-27,86.0,A
USGS,04170500,2004-02-28,87.0,A
USGS,04170500,2004-02-29,91.1,A
USGS,04170500,2004-03-01,98.4,A
USGS,04170500,2004-03-02,115,A
USGS,04170500,2004-03-03,130,A
USGS,04170500,2004-03-04,142,A
USGS,04170500,2004-03-05,172,A
USGS,04170500,2004-03-06,196,A
USGS,04170500,2004-03-07,204,A
USGS,04170500,2004-03-08,204,A
USGS,04170500,2004-03-09,194,A
USGS,04170500,2004-03-10,179,A
USGS,04170500,2004-03-11,168,A
USGS,04170500,2004-03-12,160,A
USGS,04170500,2004-03-13,153,A
USGS,04170500,2004-03-14,145,A
USGS,04170500,2004-03-15,144,A
USGS,04170500,2004-03-16,150,A
USGS,04170500,2004-03-17,141,A
USGS,04170500,2004-03-18,133,A
USGS,04170500,2004-03-19,70.9,A
USGS,04170500,2004-03-20,63.5,A
USGS,04170500,2004-03-21,94.8,A
USGS,04170500,2004-03-22,109,A
USGS,04170500,2004-03-23,78.8,A
USGS,04170500,2004-03-24,75.7,A
USGS,04170500,2004-03-25,77.0,A
USGS,04170500,2004-03-26,55.5,A
USGS,04170500,2004-03-27,67.4,A
USGS,04170500,2004-03-28,91.1,A
USGS,04170500,2004-03-29,65.9,A
USGS,04170500,2004-03-30,46.4,A
USGS,04170500,2004-03-31,56.8,A
USGS,04170500,2004-04-01,74.0,A
USGS,04170500,2004-04-02,81.6,A
USGS,04170500,2004-04-03,84.0,A
USGS,04170500,2004-04-04,90.9,A
USGS,04170500,2004-04-05,47.8,A
USGS,04170500,2004-04-06,43.3,A
USGS,04170500,2004-04-07,58.2,A
USGS,04170500,2004-04-08,67.9,A
USGS,04170500,2004-04-09,43.1,A
USGS,04170500,2004-04-10,34.7,A
USGS,04170500,2004-04-11,47.9,A
USGS,04170500,2004-04-12,56.0,A
USGS,04170500,2004-04-13,37.3,A
USGS,04170500,2004-04-14,29.1,A
USGS,04170500,2004-04-15,38.8,A
USGS,04170500,2004-04-16,45.1,A
USGS,04170500,2004-04-17,51.5,A
USGS,04170500,2004-04-18,49.4,A
USGS,04170500,2004-04-19,46.8,A
USGS,04170500,2004-04-20,53.0,A
USGS,04170500,2004-04-21,47.2,A
USGS,04170500,2004-04-22,52.0,A
USGS,04170500,2004-04-23,36.2,A
USGS,04170500,2004-04-24,32.2,A
USGS,04170500,2004-04-25,34.9,A
USGS,04170500,2004-04-26,38.1,A
USGS,04170500,2004-04-27,36.8,A
USGS,04170500,2004-04-28,33.0,A
USGS,04170500,2004-04-29,34.6,A
USGS,04170500,2004-04-30,40.8,A
USGS,04170500,2004-05-01,50.3,A
USGS,04170500,2004-05-02,66.3,A
USGS,04170500,2004-05-03,59.2,A
USGS,04170500,2004-05-04,55.8,A
USGS,04170500,2004-05-05,61.8,A
USGS,04170500,2004-05-06,60.4,A
USGS,04170500,2004-05-07,62.4,A
USGS,04170500,2004-05-08,50.9,A
USGS,04170500,2004-05-09,65.5,A
USGS,04170500,2004-05-10,119,A
USGS,04170500,2004-05-11,180,A
USGS,04170500,2004-05-12,205,A
USGS,04170500,2004-05-13,217,A
USGS,04170500,2004-05-14,220,A
USGS,04170500,2004-05-15,215,A
USGS,04170500,2004-05-16,199,A
USGS,04170500,2004-05-17,185,A
USGS,04170500,2004-05-18,181,A
USGS,04170500,2004-05-19,169,A
USGS,04170500,2004-05-20,151,A
USGS,04170500,2004-05-21,168,A
USGS,04170500,2004-05-22,210,A
USGS,04170500,2004-05-23,301,A
USGS,04170500,2004-05-24,365,A
USGS,04170500,2004-05-25,385,A
USGS,04170500,2004-05-26,385,A
USGS,04170500,2004-05-27,373,A
USGS,04170500,2004-05-28,360,A
USGS,04170500,2004-05-29,338,A
USGS,04170500,2004-05-30,326,A
USGS,04170500,2004-05-31,316,A
USGS,04170500,2004-06-01,301,A
USGS,04170500,2004-06-02,288,A
USGS,04170500,2004-06-03,270,A
USGS,04170500,2004-06-04,245,A
USGS,04170500,2004-06-05,222,A
USGS,04170500,2004-06-06,200,A
USGS,04170500,2004-06-07,181,A
USGS,04170500,2004-06-08,167,A
USGS,04170500,2004-06-09,161,A
USGS,04170500,2004-06-10,202,A
USGS,04170500,2004-06-11,239,A
USGS,04170500,2004-06-12,257,A
USGS,04170500,2004-06-13,262,A
USGS,04170500,2004-06-14,295,A
USGS,04170500,2004-06-15,328,A
USGS,04170500,2004-06-16,326,A
USGS,04170500,2004-06-17,326,A
USGS,04170500,2004-06-18,305,A
USGS,04170500,2004-06-19,275,A
USGS,04170500,2004-06-20,246,A
USGS,04170500,2004-06-21,229,A
USGS,04170500,2004-06-22,215,A
USGS,04170500,2004-06-23,197,A
USGS,04170500,2004-06-24,185,A
USGS,04170500,2004-06-25,172,A
USGS,04170500,2004-06-26,151,A
USGS,04170500,2004-06-27,130,A
USGS,04170500,2004-06-28,113,A
USGS,04170500,2004-06-29,100,A
USGS,04170500,2004-06-30,90.1,A
USGS,04170500,2004-07-01,78.5,A
USGS,04170500,2004-07-02,72.1,A
USGS,04170500,2004-07-03,64.2,A
USGS,04170500,2004-07-04,62.1,A
USGS,04170500,2004-07-05,66.1,A
USGS,04170500,2004-07-06,65.2,A
USGS,04170500,2004-07-07,80.4,A
USGS,04170500,2004-07-08,77.5,A
USGS,04170500,2004-07-09,75.5,A
USGS,04170500,2004-07-10,70.8,A
USGS,04170500,2004-07-11,68.3,A
USGS,04170500,2004-07-12,94.6,A
USGS,04170500,2004-07-13,103,A
USGS,04170500,2004-07-14,93.5,A
USGS,04170500,2004-07-15,83.9,A
USGS,04170500,2004-07-16,78.2,A
USGS,04170500,2004-07-17,83.2,A
USGS,04170500,2004-07-18,93.1,A
USGS,04170500,2004-07-19,96.0,A
USGS,04170500,2004-07-20,95.5,A
USGS,04170500,2004-07-21,99.1,A
USGS,04170500,2004-07-22,157,A
USGS,04170500,2004-07-23,157,A
USGS,04170500,2004-07-24,145,A
USGS,04170500,2004-07-25,128,A
USGS,04170500,2004-07-26,112,A
USGS,04170500,2004-07-27,136,A
USGS,04170500,2004-07-28,185,A
USGS,04170500,2004-07-29,208,A
USGS,04170500,2004-07-30,215,A
USGS,04170500,2004-07-31,250,A
USGS,04170500,2004-08-01,230,A
USGS,04170500,2004-08-02,204,A
USGS,04170500,2004-08-03,197,A
USGS,04170500,2004-08-04,206,A
USGS,04170500,2004-08-05,201,A
USGS,04170500,2004-08-06,184,A
USGS,04170500,2004-08-07,168,A
USGS,04170500,2004-08-08,151,A
USGS,04170500,2004-08-09,134,A
USGS,04170500,2004-08-10,137,A
USGS,04170500,2004-08-11,126,A
USGS,04170500,2004-08-12,116,A
USGS,04170500,2004-08-13,107,A
USGS,04170500,2004-08-14,97.0,A
USGS,04170500,2004-08-15,89.0,A
USGS,04170500,2004-08-16,82.6,A
USGS,04170500,2004-08-17,77.9,A
USGS,04170500,2004-08-18,75.7,A
USGS,04170500,2004-08-19,74.3,A
USGS,04170500,2004-08-20,71.4,A
USGS,04170500,2004-08-21,70.5,A
USGS,04170500,2004-08-22,63.6,A
USGS,04170500,2004-08-23,63.6,A
USGS,04170500,2004-08-24,65.1,A
USGS,04170500,2004-08-25,57.4,A
USGS,04170500,2004-08-26,59.1,A
USGS,04170500,2004-08-27,59.5,A
USGS,04170500,2004-08-28,88.9,A
USGS,04170500,2004-08-29,101,A
USGS,04170500,2004-08-30,99.0,A
USGS,04170500,2004-08-31,91.1,A
USGS,04170500,2004-09-01,85.9,A
USGS,04170500,2004-09-02,80.3,A
USGS,04170500,2004-09-03,75.2,A
USGS,04170500,2004-09-04,72.1,A
USGS,04170500,2004-09-05,69.2,A
USGS,04170500,2004-09-06,66.8,A
USGS,04170500,2004-09-07,73.0,A
USGS,04170500,2004-09-08,76.6,A
USGS,04170500,2004-09-09,70.1,A
USGS,04170500,2004-09-10,66.4,A
USGS,04170500,2004-09-11,63.8,A
USGS,04170500,2004-09-12,63.4,A
USGS,04170500,2004-09-13,61.7,A
USGS,04170500,2004-09-14,58.5,A
USGS,04170500,2004-09-15,55.7,A
USGS,04170500,2004-09-16,54.7,A
USGS,04170500,2004-09-17,53.6,A
USGS,04170500,2004-09-18,46.8,A
USGS,04170500,2004-09-19,44.5,A
USGS,04170500,2004-09-20,43.1,A
USGS,04170500,2004-09-21,42.6,A
USGS,04170500,2004-09-22,42.9,A
USGS,04170500,2004-09-23,43.1,A
USGS,04170500,2004-09-24,43.5,A
USGS,04170500,2004-09-25,43.6,A
USGS,04170500,2004-09-26,43.2,A
USGS,04170500,2004-09-27,43.3,A
USGS,04170500,2004-09-28,44.3,A
USGS,04170500,2004-09-29,41.7,A
USGS,04170500,2004-09-30,40.5,A
USGS,04170500,2004-10-01,41.2,A
USGS,04170500,2004-10-02,46.3,A
USGS,04170500,2004-10-03,46.1,A
USGS,04170500,2004-10-04,45.3,A
USGS,04170500,2004-10-05,43.6,A
USGS,04170500,2004-10-06,41.2,A
USGS,04170500,2004-10-07,42.0,A
USGS,04170500,2004-10-08,41.5,A
USGS,04170500,2004-10-09,48.4,A
USGS,04170500,2004-10-10,49.2,A
USGS,04170500,2004-10-11,46.9,A
USGS,04170500,2004-10-12,46.2,A
USGS,04170500,2004-10-13,48.1,A
USGS,04170500,2004-10-14,49.7,A
USGS,04170500,2004-10-15,53.9,A
USGS,04170500,2004-10-16,62.5,A
USGS,04170500,2004-10-17,71.9,A
USGS,04170500,2004-10-18,75.2,A
USGS,04170500,2004-10-19,72.5,A
USGS,04170500,2004-10-20,67.8,A
USGS,04170500,2004-10-21,67.0,A
USGS,04170500,2004-10-22,66.8,A
USGS,04170500,2004-10-23,68.1,A
USGS,04170500,2004-10-24,72.9,A
USGS,04170500,2004-10-25,75.3,A
USGS,04170500,2004-10-26,78.2,A
USGS,04170500,2004-10-27,79.3,A
USGS,04170500,2004-10-28,75.1,A
USGS,04170500,2004-10-29,83.0,A
USGS,04170500,2004-10-30,85.0,A
USGS,04170500,2004-10-31,91.8,A
USGS,04170500,2004-11-01,150,A
USGS,04170500,2004-11-02,174,A
USGS,04170500,2004-11-03,180,A
USGS,04170500,2004-11-04,190,A
USGS,04170500,2004-11-05,157,A
USGS,04170500,2004-11-06,141,A
USGS,04170500,2004-11-07,131,A
USGS,04170500,2004-11-08,184,A
USGS,04170500,2004-11-09,177,A
USGS,04170500,2004-11-10,182,A
USGS,04170500,2004-11-11,170,A
USGS,04170500,2004-11-12,129,A
USGS,04170500,2004-11-13,107,A
USGS,04170500,2004-11-14,95.2,A
USGS,04170500,2004-11-15,153,A
USGS,04170500,2004-11-16,157,A
USGS,04170500,2004-11-17,188,A
USGS,04170500,2004-11-18,186,A
USGS,04170500,2004-11-19,185,A
USGS,04170500,2004-11-20,166,A
USGS,04170500,2004-11-21,137,A
USGS,04170500,2004-11-22,120,A
USGS,04170500,2004-11-23,150,A
USGS,04170500,2004-11-24,160,A
USGS,04170500,2004-11-25,151,A
USGS,04170500,2004-11-26,144,A
USGS,04170500,2004-11-27,140,A
USGS,04170500,2004-11-28,146,A
USGS,04170500,2004-11-29,197,A
USGS,04170500,2004-11-30,198,A
USGS,04170500,2004-12-01,180,A
USGS,04170500,2004-12-02,177,A
USGS,04170500,2004-12-03,172,A
USGS,04170500,2004-12-04,160,A
USGS,04170500,2004-12-05,154,A
USGS,04170500,2004-12-06,146,A
USGS,04170500,2004-12-07,148,A
USGS,04170500,2004-12-08,171,A
USGS,04170500,2004-12-09,181,A
USGS,04170500,2004-12-10,167,A
USGS,04170500,2004-12-11,205,A
USGS,04170500,2004-12-12,206,A
USGS,04170500,2004-12-13,214,A
USGS,04170500,2004-12-14,112,A
USGS,04170500,2004-12-15,86.1,A
USGS,04170500,2004-12-16,92.5,A
USGS,04170500,2004-12-17,93.0,A
USGS,04170500,2004-12-18,93.5,A
USGS,04170500,2004-12-19,96.5,A
USGS,04170500,2004-12-20,96.5,A
USGS,04170500,2004-12-21,63.2,A
USGS,04170500,2004-12-22,128,A
USGS,04170500,2004-12-23,203,A
USGS,04170500,2004-12-24,171,A
USGS,04170500,2004-12-25,154,A
USGS,04170500,2004-12-26,142,A
USGS,04170500,2004-12-27,133,A
USGS,04170500,2004-12-28,130,A
USGS,04170500,2004-12-29,130,A
USGS,04170500,2004-12-30,129,A
USGS,04170500,2004-12-31,143,A
USGS,04170500,2005-01-01,166,A
USGS,04170500,2005-01-02,189,A
USGS,04170500,2005-01-03,248,A
USGS,04170500,2005-01-04,263,A
USGS,04170500,2005-01-05,288,A
USGS,04170500,2005-01-06,282,A
USGS,04170500,2005-01-07,179,A
USGS,04170500,2005-01-08,167,A
USGS,04170500,2005-01-09,186,A
USGS,04170500,2005-01-10,192,A
USGS,04170500,2005-01-11,199,A
USGS,04170500,2005-01-12,216,A
USGS,04170500,2005-01-13,269,A
USGS,04170500,2005-01-14,332,A
USGS,04170500,2005-01-15,348,A
USGS,04170500,2005-01-16,348,A
USGS,04170500,2005-01-17,332,A
USGS,04170500,2005-01-18,300,A
USGS,04170500,2005-01-19,279,A
USGS,04170500,2005-01-20,260,A:e
USGS,04170500,2005-01-21,250,A:e
USGS,04170500,2005-01-22,240,A:e
USGS,04170500,2005-01-23,230,A:e
USGS,04170500,2005-01-24,222,A:e
USGS,04170500,2005-01-25,217,A:e
USGS,04170500,2005-01-26,211,A
USGS,04170500,2005-01-27,206,A
USGS,04170500,2005-01-28,204,A
USGS,04170500,2005-01-29,199,A
USGS,04170500,2005-01-30,193,A
USGS,04170500,2005-01-31,187,A
USGS,04170500,2005-02-01,182,A
USGS,04170500,2005-02-02,174,A:e
USGS,04170500,2005-02-03,168,A
USGS,04170500,2005-02-04,161,A
USGS,04170500,2005-02-05,157,A
USGS,04170500,2005-02-06,154,A
USGS,04170500,2005-02-07,157,A
USGS,04170500,2005-02-08,172,A
USGS,04170500,2005-02-09,185,A
USGS,04170500,2005-02-10,186,A
USGS,04170500,2005-02-11,181,A
USGS,04170500,2005-02-12,175,A
USGS,04170500,2005-02-13,172,A
USGS,04170500,2005-02-14,186,A
USGS,04170500,2005-02-15,219,A
USGS,04170500,2005-02-16,272,A
USGS,04170500,2005-02-17,296,A
USGS,04170500,2005-02-18,297,A
USGS,04170500,2005-02-19,283,A
USGS,04170500,2005-02-20,270,A
USGS,04170500,2005-02-21,261,A
USGS,04170500,2005-02-22,244,A
USGS,04170500,2005-02-23,234,A
USGS,04170500,2005-02-24,224,A
USGS,04170500,2005-02-25,217,A
USGS,04170500,2005-02-26,212,A
USGS,04170500,2005-02-27,208,A
USGS,04170500,2005-02-28,206,A
USGS,04170500,2005-03-01,215,A
USGS,04170500,2005-03-02,212,A
USGS,04170500,2005-03-03,207,A
USGS,04170500,2005-03-04,203,A
USGS,04170500,2005-03-05,198,A
USGS,04170500,2005-03-06,198,A
USGS,04170500,2005-03-07,208,A
USGS,04170500,2005-03-08,226,A
USGS,04170500,2005-03-09,235,A
USGS,04170500,2005-03-10,235,A
USGS,04170500,2005-03-11,230,A
USGS,04170500,2005-03-12,224,A
USGS,04170500,2005-03-13,214,A
USGS,04170500,2005-03-14,207,A
USGS,04170500,2005-03-15,201,A:e
USGS,04170500,2005-03-16,194,A:e
USGS,04170500,2005-03-17,187,A
USGS,04170500,2005-03-18,184,A
USGS,04170500,2005-03-19,179,A
USGS,04170500,2005-03-20,180,A
USGS,04170500,2005-03-21,181,A
USGS,04170500,2005-03-22,183,A
USGS,04170500,2005-03-23,188,A
USGS,04170500,2005-03-24,185,A
USGS,04170500,2005-03-25,190,A
USGS,04170500,2005-03-26,193,A
USGS,04170500,2005-03-27,198,A
USGS,04170500,2005-03-28,204,A
USGS,04170500,2005-03-29,206,A
USGS,04170500,2005-03-30,209,A
USGS,04170500,2005-03-31,205,A:e
USGS,04170500,2005-04-01,212,A
USGS,04170500,2005-04-02,211,A
USGS,04170500,2005-04-03,194,A
USGS,04170500,2005-04-04,134,A
USGS,04170500,2005-04-05,120,A
USGS,04170500,2005-04-06,119,A
USGS,04170500,2005-04-07,120,A
USGS,04170500,2005-04-08,97.0,A
USGS,04170500,2005-04-09,91.0,A
USGS,04170500,2005-04-10,104,A
USGS,04170500,2005-04-11,60.0,A
USGS,04170500,2005-04-12,55.7,A
USGS,04170500,2005-04-13,64.0,A
USGS,04170500,2005-04-14,47.6,A
USGS,04170500,2005-04-15,45.9,A
USGS,04170500,2005-04-16,53.7,A
USGS,04170500,2005-04-17,60.5,A
USGS,04170500,2005-04-18,46.7,A
USGS,04170500,2005-04-19,45.1,A
USGS,04170500,2005-04-20,47.9,A:e
